"dvr","species","tx","chill1","chill2"
26.5645772406779,1,1.67539897022756,1.18456320521836,0.517506363436221
24.1084185052898,1,1.13627837265531,1.36787917655233,0.506695482749524
27.7039112996286,1,2.24688164149505,0.736264211564481,1.29540490282656
23.523423810976,1,1.28690802228815,0.690498090006285,1.52234962628514
22.5951073458096,1,0.911852993213819,1.15965663858817,0.99587881770936
24.9451388675698,1,0.860980722340858,0.778903438314474,0.107634906352886
20.5775167199991,1,1.18409771046963,1.10834354952805,2.30174612373252
26.3419783457607,1,1.41118143702823,0.6694718232129,0.524733910251993
20.0257686891113,1,1.28949153539553,2.23499142999976,1.7848988055299
22.7949684892482,1,0.904646152401433,1.04708259547365,0.981762453680539
23.9866676357057,1,0.89628325790991,1.34053711687847,0.166139719654451
24.4533106928805,1,1.28805819224102,1.34186207119408,0.633360690897778
23.0772393874087,1,1.39770110273361,1.09669190267977,1.51873825860742
21.3967115538533,1,1.14987012260254,2.32110943011932,1.00245303782526
21.0704767199894,1,0.654699567070291,1.51202472679319,0.988011060008858
20.0649801582282,1,0.426101533876385,1.54175128229359,0.949503732059268
17.3173509857282,1,-0.427797502155929,1.35049449793376,1.01722754118448
21.6198117000553,1,0.888694048501381,1.8232317584591,0.880907825263174
23.4194556714457,1,0.868035176737899,1.98542865687557,-0.126212965707991
24.2620004078804,1,1.17638054165825,1.01277367539298,0.826329909386801
21.9462749671604,1,0.925835707819501,0.887280692146041,1.51484054613547
23.306993908661,1,1.42874404269653,1.02892388251521,1.64270992891219
24.8157217394463,1,0.833260463171915,0.619353702026426,0.236709402165039
24.8007623210388,1,1.4098692234572,1.33222061810896,0.709962219575833
24.4729082994404,1,1.33848154633801,0.245732981175585,1.59421356864538
20.3862283791761,1,0.355382335678469,0.510769012965242,1.58317262332542
22.286657801033,1,0.767412392508029,1.13535280236024,0.876658982027312
25.1924218698845,1,1.60161654043686,1.2265964449682,0.862048312065756
20.7112503271994,1,0.688024344407538,1.75266520136292,0.908952725829829
24.0148214103365,1,1.12396968637109,1.02378635187833,0.892143488837861
23.5095145932514,1,1.09723468578972,0.939621388553124,1.01519986863721
26.2568172162042,1,1.80227303238676,0.306553220795784,1.48960998447018
19.9229314196153,1,0.0759494086979902,0.643671448932703,1.12515743377933
25.1716376306861,1,1.71231434630974,1.24448055073444,1.06325657003965
25.25518097811,1,0.797760048945684,0.12706481942669,0.311544455147185
25.3779580407741,1,1.3005993197097,1.53927986538123,0.118412013370584
20.6816877233347,1,0.280823080372675,0.893666736503672,0.956656652982194
24.4578820011425,1,0.827517285828908,0.582726125843015,0.507010748504966
27.8294557466616,1,1.42357262373075,0.958705715570341,-0.244171793625918
25.8571535918069,1,1.40442494646748,0.779032185464601,0.75429876483657
21.7375118594475,1,1.20450802116435,1.64161555147922,1.40899133325464
20.387714204012,1,1.0279744525935,1.50791159265016,1.80270444789464
24.0935555904532,1,0.904305334308966,0.737219393991648,0.669190704751198
21.162956365836,1,1.35457604042261,1.44957244488198,2.05053871836765
22.7646633097206,1,1.02601819222616,0.790761951180734,1.352283529024
24.6915637676169,1,1.25900556045275,0.512971423288205,1.15252719123704
23.4366234608592,1,0.852417234751234,1.14346171484024,0.501975933737595
20.608640891077,1,1.0643482599519,3.02156258779423,0.646237034729241
10.3499758923987,2,0.901056765873628,0.90023343879029,0.845839212844909
9.87602514660297,2,0.995187897903288,0.766855917148326,1.5448579716806
10.6402060878283,2,0.666432962081673,0.71346921217495,0.738901462923075
10.4260887393989,2,1.64782215633576,0.658897371226289,1.58221270014778
7.27412345897147,2,1.10824190841495,1.89909861594562,1.84569415190875
7.60749299700642,2,1.58837575355105,1.57783964727393,1.99894131234998
9.69551346624408,2,0.752027986258358,0.770795106437629,1.41214428533602
10.1377183628116,2,0.185991200045971,0.0533415357557329,1.73868715793939
